DATAFLOW,LAST UPDATE,freq,unit,med_spec,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_DER,RO,2015,957.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_DER,RS,2011,250.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_DER,RS,2012,254.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_DER,RS,2013,247.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_DER,RS,2014,240.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_DER,RS,2015,236.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_DER,SE,2011,355.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_DER,SE,2012,372.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_DER,SE,2013,375.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_DER,SE,2014,386.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_DER,SI,2011,64.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_DER,SI,2012,69.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_DER,SI,2013,70.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_DER,SI,2014,72.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_DER,SI,2015,74.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_DER,TR,2011,1872.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_DER,TR,2012,1924.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_DER,TR,2013,1968.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_DER,TR,2014,1993.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_DER,TR,2015,2000.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_DER,UK,2011,2340.00,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_DER,UK,2012,2352.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_DER,UK,2013,2374.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_DER,UK,2014,2420.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_DER,UK,2015,2482.00,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_DER,UK,2016,2459.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,BE,2011,232.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,BE,2012,248.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,BE,2013,260.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,BE,2014,272.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,BE,2015,288.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,BG,2011,375.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,BG,2012,392.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,BG,2013,424.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,BG,2014,438.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,BG,2015,452.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,CH,2011,166.00,d
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,CH,2012,174.00,d
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,CH,2013,183.00,d
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,CH,2014,188.00,d
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,CH,2015,200.00,d
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,CH,2016,207.00,d
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,CY,2014,28.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,CY,2015,31.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,CZ,2011,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,CZ,2012,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,CZ,2013,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,DE,2011,542.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,DE,2012,576.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,DE,2013,598.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,DE,2014,616.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,DE,2015,634.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,DK,2011,194.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,DK,2012,196.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,DK,2013,201.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,DK,2014,209.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,EE,2011,44.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,EE,2012,43.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,EE,2013,41.00,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,EE,2014,46.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,EE,2015,44.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,EL,2011,569.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,EL,2012,601.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,EL,2013,624.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,EL,2014,766.00,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,EL,2015,767.00,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,ES,2011,1627.00,de
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,ES,2012,1655.00,de
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,ES,2013,1646.00,de
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,ES,2014,1648.00,de
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,ES,2015,1706.00,de
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,FI,2011,46.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,FI,2012,47.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,FI,2013,50.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,FI,2014,55.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,FR,2011,1682.00,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,FR,2012,1737.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,FR,2013,1778.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,FR,2014,1829.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,FR,2015,1865.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,FR,2016,1916.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,IE,2011,105.00,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,IE,2012,103.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,IE,2013,104.00,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,IE,2014,67.00,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,IE,2015,67.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,IE,2016,47.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,IS,2011,17.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,IS,2012,19.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,IS,2013,16.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,IS,2014,16.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,IS,2015,16.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,IT,2012,2321.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,IT,2013,2265.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,IT,2014,2317.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,IT,2015,2180.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,IT,2016,2410.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,LI,2011,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,LI,2012,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,LI,2013,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,LI,2014,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,LI,2015,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,LI,2016,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,LT,2011,175.00,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,LT,2012,178.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,LT,2013,181.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,LT,2014,174.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,LT,2015,176.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,LU,2011,5.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,LU,2012,6.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,LU,2013,6.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,LU,2014,8.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,LU,2015,10.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,LU,2016,10.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,LV,2011,59.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,LV,2012,58.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,LV,2013,61.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,LV,2014,56.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,LV,2015,59.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,MK,2011,16.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,MK,2012,17.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,MK,2013,4.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,MK,2014,5.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,MK,2015,9.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,MT,2011,11.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,MT,2012,13.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,MT,2013,12.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,MT,2014,13.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,MT,2015,13.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,MT,2016,14.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,NO,2011,64.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,NO,2012,68.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,NO,2013,74.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,NO,2014,79.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,NO,2015,78.00,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,PL,2011,724.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,PL,2012,789.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,PL,2013,816.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,PL,2014,873.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,PL,2015,939.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,PT,2011,196.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,PT,2012,205.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,PT,2013,219.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,PT,2014,225.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,PT,2015,230.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,RO,2011,443.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,RO,2012,478.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,RO,2013,504.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,RO,2014,553.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,RO,2015,577.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,RS,2011,127.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,RS,2012,132.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,RS,2013,141.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,RS,2014,146.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,RS,2015,164.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,SE,2011,214.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,SE,2012,226.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,SE,2013,238.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,SE,2014,256.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,TR,2011,431.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,TR,2012,476.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,TR,2013,438.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,TR,2014,442.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,TR,2015,607.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,UK,2011,1389.00,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,UK,2012,1448.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,UK,2013,1520.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,UK,2014,1582.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,UK,2015,1635.00,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_END,UK,2016,1714.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,AT,2011,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,AT,2012,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,AT,2013,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,AT,2014,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,AT,2015,0.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,BE,2011,623.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,BE,2012,624.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,BE,2013,639.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,BE,2014,652.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,BE,2015,664.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,BG,2011,423.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,BG,2012,437.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,BG,2013,478.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,BG,2014,496.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,BG,2015,535.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,CH,2011,298.00,d
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,CH,2012,318.00,d
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,CH,2013,326.00,d
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,CH,2014,333.00,d
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,CH,2015,345.00,d
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,CH,2016,379.00,d
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,CY,2014,46.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,CY,2015,48.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,CZ,2011,360.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,CZ,2012,398.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,CZ,2013,409.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,DE,2011,2703.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,DE,2012,2870.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,DE,2013,3092.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,DE,2014,3230.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,DE,2015,3393.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,DK,2011,170.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,DK,2012,180.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,DK,2013,188.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,DK,2014,196.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,EE,2011,39.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,EE,2012,41.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,EE,2013,39.00,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,EE,2014,41.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,EE,2015,42.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,EL,2011,686.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,EL,2012,706.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,EL,2013,745.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,EL,2014,912.00,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,EL,2015,921.00,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,ES,2011,2612.00,d
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,ES,2012,2653.00,d
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,ES,2013,2691.00,d
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,ES,2014,2766.00,d
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,ES,2015,2901.00,d
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,FI,2011,107.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,FI,2012,109.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,FI,2013,107.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,FI,2014,107.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,FR,2011,3504.00,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,FR,2012,3556.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,FR,2013,3570.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,FR,2014,3630.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,FR,2015,3692.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,FR,2016,3758.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,IE,2011,147.00,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,IE,2012,149.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,IE,2013,146.00,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,IE,2014,96.00,b
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,IE,2015,91.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,IE,2016,61.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,IS,2011,23.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,IS,2012,21.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,IS,2013,20.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,IS,2014,19.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,IS,2015,19.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,IT,2012,3776.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,IT,2013,3752.00,
ESTAT:HLTH_RS_SPEC(1.0),12/07/22 11:00:00,A,NR,MED_GAS,IT,2014,3755.00,
